img1,img2,dataset,attack_type
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0019_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0378_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_21.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_22.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0077_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0014_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/037274.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/023854.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_3.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_390.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_391.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0049_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0066_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Pierce Brosnan_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_114.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0116_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0018_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/089147.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016188.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0291_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0425_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0065_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0113_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_15.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_117.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_55.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0184_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0284_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/007906.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/176634.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_112.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Lance Armstrong_12.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/043362.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/051799.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0083_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0261_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0118_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/010126.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/111428.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/121615.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/053153.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0105_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0047_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0201_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0320_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_11.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0211_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0086_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0165_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_11.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_3.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/010990.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031619.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/043075.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/054494.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/156844.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/080533.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/149002.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/012357.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_208.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_209.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0086_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0088_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_44.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_45.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171543.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/026577.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/002065.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/011199.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/021567.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_156.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_157.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0174_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0376_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/113769.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/135781.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0169_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0096_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0179_03.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0050_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/139768.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/148890.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0186_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0262_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/111428.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/118027.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/099607.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/105519.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0138_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0134_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_10.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_474.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_475.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0007_04.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0141_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0007_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0004_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_37.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_7.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/064740.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/055269.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0034_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0041_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/105872.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/107125.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_11.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Britney Spears_12.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/John Stockton_2.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0071_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/008779.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/131411.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/003668.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/012332.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/076119.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/124873.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/165694.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/060484.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0104_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0220_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0117_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0139_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Bob Graham_1.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0048_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0033_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0005_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0432_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/051310.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031011.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0041_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0082_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0072_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0262_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_2.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0421_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0029_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0031_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0224_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/017192.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/022329.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/141997.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/144013.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0029_03.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0132_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_80.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_81.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_122.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_123.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_18.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/John Stockton_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0065_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0344_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/016933.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/021233.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0240_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0009_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/024858.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031203.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/030660.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/041283.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/David Beckham_25.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_7.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/002162.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/085583.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/082596.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031019.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0017_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0394_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_380.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_381.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/052880.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/078913.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_9.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/017893.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/165348.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/042807.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048280.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_87.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_1.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0017_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0083_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0009_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0021_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/029700.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031539.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/147376.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/043917.jpg,celeba_pairs,impersonation_attack
